10,42.34094662303828
11.337222110373594,46.07405464346049
12.903670133433213,44.35195075187781
14.686552075230503,38.62002423005705
16.715772305709788,33.66893260497198
19.025367039523395,29.352571505532445
21.654075227199822,25.597185091400483
24.645988325541154,22.322265171210606
28.05128984588176,19.454757492123196
31.927097084689244,16.960655305300982
36.33841915489753,14.78629731065539
41.35924738708127,12.894529155852153
47.07379638982571,11.189824203748982
53.57791658566119,9.826188646755144
60.98070191509999,8.781403433349446
69.40631967487671,7.482782618635564
78.99609318236361,6.497525848251183
89.91087219879678,5.664542274252978
102.24776647907055,4.912296183269705
116.47303844111686,4.307813872306712
132.56595423914948,3.7555516298350025
150.88240556393404,3.274089471466405
171.7296151898128,2.8552004103332136
195.45725442947543,2.4891633836516447
222.46330818876166,2.170052346619342
253.20075038782852,1.8879143284421604
288.18514171586895,1.6288287231732785
328.0032771569066,1.404044306174088
373.32302833205455,1.1810330321045945
403.4878297671961,1.0912684077570403
404.46350428265237,0.7655507438039094
404.46350428265237,0.5888131545411629
404.46350428265237,0.45287779257846456
404.46350428265237,0.3483249201023145
404.46350428265237,0.2679094712802961
404.46350428265237,0.20605900025931193
404.46350428265237,0.1584875345576856
403.965279414846,0.11556795843393974
